Incident Num,CAD Num,Inc Type Code,Inc Type Desc,Shift,Address,Apt,City,Zip,County,Station First Due,BC District,Fire District,Medic First Due,Pop Density,Response Type,911 Date,Notify Date,Arrival Date,Clear Date,Action Taken,Property Use,Property Loss,Property Value,Mutual Aid,Cause of Ignition,Fire Spread,Injury/Fatality,Geo Status,How Geocoded,Incident Date,Process Time,Unit Response Time,Total Response Time,Total Resource Time,Incident Category,Record ID,Inc Type Desc,X,Y
SM-2019-39486,2019-0047925,325,Vehicle accident with no injuries,B,0 E County Line Road,,UNINC DOUG,80122,Arapahoe,17,2,SOUTH METRO,17,URBAN,Emergent,11/29/2019 10:33,11/29/2019 10:33,11/29/2019 10:39,11/29/2019 10:44,Provide first aid &amp; check for injuries; Control traffic; Investigate,Street or road in commercial area,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,11/29/2019 10:33,0:22,5:43,6:05,10:55,"RESCUE, EMS",SM-223938,325 - Vehicle accident with no injuries,-11682098.91,4803072.122
SM-2019-39501,2019-0047942,321,Emergency medical incident,B,8188 S Holly Street,,CENTENNIAL,80112,Arapahoe,33,3,SOUTH METRO,34,URBAN,Non-emergent,11/29/2019 12:50,11/29/2019 12:50,11/29/2019 12:54,11/29/2019 13:34,Provide advanced life support (ALS); Transport person,"Personal service, including barber & beauty shops",NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,11/29/2019 12:50,0:10,4:32,4:42,44:43:00,"RESCUE, EMS",SM-223956,321 - Emergency medical incident,-11679845.8,4803386.927
SM-2019-39503,2019-0047944,321,Emergency medical incident,B,2906 Shady Lane,,UNINC DOUG,80126,Douglas,15,2,SOUTH METRO,15,URBAN,"Non-emergent initially, changing to emergent",11/29/2019 13:05,11/29/2019 13:05,11/29/2019 13:12,11/29/2019 14:04,Provide advanced life support (ALS); Transport person,Multi-family residence (more than 2 families),NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,11/29/2019 13:05,0:43,6:10,6:53,59:35:00,"RESCUE, EMS",SM-223958,321 - Emergency medical incident,-11683441.42,4803021.581
SM-2019-39518,2019-0047959,325,Vehicle accident with no injuries,B,0 S University Boulevard,,UNINC DOUG,80126,Douglas,17,2,SOUTH METRO,17,URBAN,Emergent,11/29/2019 15:36,11/29/2019 15:36,11/29/2019 15:39,11/29/2019 15:45,Investigate,Street or road in commercial area,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,11/29/2019 15:36,0:31,2:49,3:20,9:45,"RESCUE, EMS",SM-223971,325 - Vehicle accident with no injuries,-11681520.05,4799713.858
SM-2019-39520,2019-0047963,321,Emergency medical incident,B,17552 Cornerstone Lane,,UNINC DOUG,80134,Douglas,45,4,SOUTH METRO,44,URBAN,Non-emergent,11/29/2019 16:08,11/29/2019 16:09,11/29/2019 16:13,11/29/2019 16:54,Provide advanced life support (ALS); Transport person,1 or 2 family residence,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,11/29/2019 16:08,0:28,4:05,4:33,45:24:00,"RESCUE, EMS",SM-223973,321 - Emergency medical incident,-11664710.8,4798382.992
SM-2019-39535,2019-0047980,743,Unintentional - smoke detector activation (no fire),B,6443 S Datura Street,,LITTLETON,80120,Arapahoe,12,2,SOUTH METRO,12,URBAN,Emergent,11/29/2019 18:55,11/29/2019 18:55,11/29/2019 19:02,11/29/2019 19:08,Investigate,1 or 2 family residence,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,11/29/2019 18:55,0:27,6:48,7:15,13:23,"FALSE ALARM, FALSE CALL",SM-223989,743 - Unintentional - smoke detector activation (no fire),-11689097.56,4807951.264
SM-2019-39537,2019-0047983,550,"Public service assistance, other",B,724 Old Stone Drive,,UNINC DOUG,80126,Douglas,18,1,SOUTH METRO,18,URBAN,Non-emergent,11/29/2019 19:01,11/29/2019 19:02,11/29/2019 19:08,11/29/2019 19:28,"Assistance, other",1 or 2 family residence,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,11/29/2019 19:01,0:29,6:08,6:37,26:45:00,SERVICE CALL,SM-223988,"550 - Public service assistance, other",-11686059.66,4801672.949
SM-2019-39552,2019-0048002,321,Emergency medical incident,B,5801 S Lowell Way,,LITTLETON,80123,Arapahoe,11,2,SOUTH METRO,11,URBAN,Emergent,11/29/2019 20:37,11/29/2019 20:37,11/29/2019 20:43,11/29/2019 21:02,Provide advanced life support (ALS); Provide basic life support (BLS),"Fixed-use recreation places, other",NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,11/29/2019 20:37,0:32,5:46,6:18,25:30:00,"RESCUE, EMS",SM-224002,321 - Emergency medical incident,-11692515.07,4809620.078
SM-2019-39554,2019-0048004,322,Vehicle accident with injuries,B,0 Lucent Boulevard,,UNINC DOUG,80129,Douglas,18,1,SOUTH METRO,18,URBAN,Emergent,11/29/2019 20:38,11/29/2019 20:39,11/29/2019 20:43,11/29/2019 20:59,Provide basic life support (BLS),Street or road in commercial area,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,11/29/2019 20:38,0:39,4:11,4:50,20:08,"RESCUE, EMS",SM-224007,322 - Vehicle accident with injuries,-11689058.6,4800144.046
SM-2019-39569,2019-0048021,321,Emergency medical incident,B,7233 S Sherman Street,,CENTENNIAL,80122,Arapahoe,12,2,SOUTH METRO,12,URBAN,Non-emergent,11/29/2019 23:04,11/29/2019 23:05,11/29/2019 23:10,11/29/2019 23:41,Provide advanced life support (ALS); Provide basic life support (BLS); Transport person,1 or 2 family residence,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,11/29/2019 23:04,0:14,5:38,5:52,36:16:00,"RESCUE, EMS",SM-224023,321 - Emergency medical incident,-11687031.48,4806066.056
SM-2019-39571,2019-0048024,321,Emergency medical incident,B,4708 E Pinewood Circle,,CENTENNIAL,80121,Arapahoe,14,3,SOUTH METRO,32,URBAN,Non-emergent,11/30/2019 0:01,11/30/2019 0:01,11/30/2019 0:08,11/30/2019 0:51,Provide advanced life support (ALS); Transport person,1 or 2 family residence,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,11/30/2019 0:01,0:16,6:14,6:30,49:30:00,"RESCUE, EMS",SM-224027,321 - Emergency medical incident,-11681095.92,4809315.192
SM-2019-39584,2019-0048038,321,Emergency medical incident,B,2575 S Syracuse Way,207,UNINC ARAP,80231,Arapahoe,21,5,SOUTH METRO,21,URBAN,Non-emergent,11/30/2019 5:19,11/30/2019 5:20,11/30/2019 5:27,11/30/2019 6:05,Provide advanced life support (ALS); Transport person,Multi-family residence (more than 2 families),NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,11/30/2019 5:19,0:24,7:05,7:29,45:55:00,"RESCUE, EMS",SM-224038,321 - Emergency medical incident,-11677087.3,4818034.851
SM-2019-39586,2019-0048041,321,Emergency medical incident,B,14301 E Arapahoe Road,402,CENTENNIAL,80111,Arapahoe,35,5,SOUTH METRO,42,SUBURBAN,Non-emergent,11/30/2019 6:28,11/30/2019 6:29,11/30/2019 6:33,11/30/2019 7:12,Provide advanced life support (ALS); Transport person,"24-hour care Nursing homes, 4 or more persons",NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,11/30/2019 6:28,0:15,4:47,5:02,43:50:00,"RESCUE, EMS",SM-224040,321 - Emergency medical incident,-11668776.19,4807350.27
SM-2019-39588,2019-0048044,321,Emergency medical incident,A,16103 E Crestline Place,,CENTENNIAL,80015,Arapahoe,22,5,SOUTH METRO,42,URBAN,Non-emergent,11/30/2019 8:00,11/30/2019 8:00,11/30/2019 8:04,11/30/2019 8:48,Provide advanced life support (ALS); Transport person,1 or 2 family residence,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,11/30/2019 8:00,0:13,3:57,4:10,47:51:00,"RESCUE, EMS",SM-224042,321 - Emergency medical incident,-11666586.54,4810740.001
SM-2019-39601,2019-0048059,651,"Smoke or odor investigation, no fire",A,10973 Osprey Court,,PARKER,80134,Douglas,45,4,SOUTH METRO,44,URBAN,Emergent,11/30/2019 10:21,11/30/2019 10:21,11/30/2019 10:29,11/30/2019 10:40,"Investigate; Assistance, other",1 or 2 family residence,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,11/30/2019 10:21,0:48,7:11,7:59,19:02,GOOD INTENT CALL,SM-224398,"651 - Smoke or odor investigation, no fire",-11666385.05,4796059.452
SM-2019-39603,2019-0048061,554,Assist invalid; lift assist without medical treatment,A,8519 Willows Place,,PARKER,80134,Douglas,42,5,SOUTH METRO,42,URBAN,Non-emergent,11/30/2019 11:10,11/30/2019 11:11,11/30/2019 11:19,11/30/2019 11:26,Assist physically disabled,1 or 2 family residence,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,11/30/2019 11:10,0:37,8:09,8:46,16:18,SERVICE CALL,SM-224056,554 - Assist invalid; lift assist without medical treatment,-11664792.07,4802529.18
SM-2019-39618,2019-0048080,321,Emergency medical incident,A,7301 S Santa Fe Drive,610,LITTLETON,80120,Arapahoe,16,1,SOUTH METRO,16,URBAN,Emergent,11/30/2019 13:30,11/30/2019 13:31,11/30/2019 13:36,11/30/2019 14:04,Provide first aid &amp; check for injuries,Restaurant or cafeteria,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,11/30/2019 13:30,0:34,5:13,5:47,33:29:00,"RESCUE, EMS",SM-224071,321 - Emergency medical incident,-11691514.31,4805540.284
SM-2019-39620,2019-0048083,611,Dispatched & cancelled enroute,A,8575 S Yarrow Street,,UNINC JEFF,80128,Jefferson,19,1,SOUTH METRO,16,URBAN,Emergent,11/30/2019 13:42,11/30/2019 13:43,,11/30/2019 13:49,Cancelled enroute,None,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,11/30/2019 13:42,0:27,0:00,0:00,7:12,GOOD INTENT CALL,SM-224069,611 - Dispatched & cancelled enroute,-11698155.63,4802410.776
SM-2019-39635,2019-0048102,321,Emergency medical incident,A,8686 Park Meadows Center Drive,COMPLEX,LONE TREE,80124,Douglas,34,3,SOUTH METRO,34,URBAN,Non-emergent,11/30/2019 15:56,11/30/2019 15:57,11/30/2019 16:01,11/30/2019 16:35,Provide advanced life support (ALS); Transport person,Department or discount store,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,11/30/2019 15:56,0:22,3:54,4:16,39:06:00,"RESCUE, EMS",SM-224085,321 - Emergency medical incident,-11674850.9,4801896.746
SM-2019-39637,2019-0048104,735,Malfunction - due to alarm system activation,A,1909 S Quebec Way,,UNINC ARAP,80231,Arapahoe,21,5,SOUTH METRO,21,URBAN,Emergent,11/30/2019 16:11,11/30/2019 16:12,11/30/2019 16:24,11/30/2019 16:45,Investigate; Restore fire alarm system,Multi-family residence (more than 2 families),NaN,NaN,Automatic aid received from other agencies,,,,C,X-Y Coordinates,11/30/2019 16:11,0:43,12:01,12:44,33:34:00,"FALSE ALARM, FALSE CALL",SM-224084,735 - Malfunction - due to alarm system activation,-11676184.5,4819802.261
SM-2019-39652,2019-0048124,321,Emergency medical incident,A,10586 Parkington Lane,C,UNINC DOUG,80126,Douglas,17,2,SOUTH METRO,17,URBAN,Non-emergent,11/30/2019 18:22,11/30/2019 18:23,11/30/2019 18:28,11/30/2019 19:42,Provide first aid &amp; check for injuries,Multi-family residence (more than 2 families),NaN,NaN,Automatic aid received from other agencies,,,,C,X-Y Coordinates,11/30/2019 18:22,0:40,5:12,5:52,79:51:00,"RESCUE, EMS",SM-224104,321 - Emergency medical incident,-11682111.15,4796962.826
SM-2019-39654,2019-0048126,321,Emergency medical incident,A,16234 Creekview Drive,,UNINC DOUG,80134,Douglas,45,4,SOUTH METRO,44,URBAN,Non-emergent,11/30/2019 18:45,11/30/2019 18:45,11/30/2019 18:51,11/30/2019 19:26,"Action taken, other; Provide basic life support (BLS); Transport person; Operate apparatus or vehicle",1 or 2 family residence,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,11/30/2019 18:45,0:34,5:52,6:26,41:32:00,"RESCUE, EMS",SM-224103,321 - Emergency medical incident,-11666472.99,4797163.427
SM-2019-39669,2019-0048146,321,Emergency medical incident,A,481 W Prentice Avenue,103,LITTLETON,80120,Arapahoe,12,2,SOUTH METRO,12,URBAN,Non-emergent,11/30/2019 22:36,11/30/2019 22:37,11/30/2019 22:45,11/30/2019 23:23,Provide advanced life support (ALS); Transport person,1 or 2 family residence,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,11/30/2019 22:36,0:28,8:15,8:43,46:06:00,"RESCUE, EMS",SM-224120,321 - Emergency medical incident,-11687891.97,4811020.362
SM-2019-42392,2019-0051414,321,Emergency medical incident,B,10100 Commons Street,3112,LONE TREE,80124,Douglas,34,3,SOUTH METRO,34,SUBURBAN,Non-emergent,12/23/2019 15:57,12/23/2019 15:58,12/23/2019 16:03,12/23/2019 16:32,Provide advanced life support (ALS); Transport person,"24-hour care Nursing homes, 4 or more persons",NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,12/23/2019 15:57,0:42,4:46,5:28,35:01:00,"RESCUE, EMS",SM-226853,321 - Emergency medical incident,-11675418.63,4798221.337
SM-2019-42206,2019-0051179,325,Vehicle accident with no injuries,C,I25 NB just north of Arapahoe Rd on ramp,,GREENWOOD VILLAGE,80111,Arapahoe,31,5,SOUTH METRO,31,URBAN,Emergent,12/21/2019 17:22,12/21/2019 17:22,12/21/2019 17:28,12/21/2019 17:39,Provide first aid &amp; check for injuries; Control traffic; Investigate,Highway or divided highway,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,12/21/2019 17:22,0:08,6:16,6:24,16:42,"RESCUE, EMS",SM-226664,325 - Vehicle accident with no injuries,-11676409.37,4808799.362
SM-2019-42210,2019-0051184,743,Unintentional - smoke detector activation (no fire),C,5854 S Paris Court,,UNINC ARAP,80111,Arapahoe,31,5,SOUTH METRO,31,URBAN,"Emergent initially, changing to non-emergent",12/21/2019 17:58,12/21/2019 17:59,12/21/2019 18:04,12/21/2019 18:05,Investigate,1 or 2 family residence,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,12/21/2019 17:58,0:26,4:45,5:11,6:41,"FALSE ALARM, FALSE CALL",SM-226668,743 - Unintentional - smoke detector activation (no fire),-11671805.2,4809607.073
SM-2019-42252,2019-0051233,321,Emergency medical incident,C,1331 S Willow Street,103,UNINC ARAP,80231,Arapahoe,21,5,SOUTH METRO,21,URBAN,Non-emergent,12/22/2019 5:58,12/22/2019 5:58,12/22/2019 6:04,12/22/2019 6:28,Provide advanced life support (ALS); Transport person,Multi-family residence (more than 2 families),NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,12/22/2019 5:58,0:22,5:46,6:08,29:50:00,"RESCUE, EMS",SM-226714,321 - Emergency medical incident,-11676185.62,4821358.766
SM-2019-42305,2019-0051294,321,Emergency medical incident,B,7254 W Portland Avenue,,UNINC JEFF,80128,Jefferson,13,2,SOUTH METRO,13,URBAN,Emergent,12/22/2019 16:28,12/22/2019 16:29,12/22/2019 16:35,12/22/2019 17:04,"Provide advanced life support (ALS); Provide first aid &amp; check for injuries; Provide apparatus; Provide equipment; Provide manpower; Investigate; Assistance, other",Multi-family residence (more than 2 families),NaN,NaN,Automatic aid received from other agencies,,,,C,X-Y Coordinates,12/22/2019 16:28,0:19,6:29,6:48,35:49:00,"RESCUE, EMS",SM-226762,321 - Emergency medical incident,-11697230.57,4806571.633
SM-2019-42314,2019-0051304,321,Emergency medical incident,B,209 W County Line Road,,LITTLETON,80129,Douglas,18,1,SOUTH METRO,18,URBAN,Non-emergent,12/22/2019 17:46,12/22/2019 17:47,12/22/2019 17:52,12/22/2019 18:25,Provide advanced life support (ALS); Transport person,"Clinics, doctors offices, hemodialysis cntr, other",NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,12/22/2019 17:46,0:27,5:24,5:51,38:51:00,"RESCUE, EMS",SM-226774,321 - Emergency medical incident,-11687608.11,4803265.625
SM-2019-41605,2019-0050441,321,Emergency medical incident,B,2943 E Otero Circle,,CENTENNIAL,80122,Arapahoe,15,2,SOUTH METRO,15,URBAN,Emergent,12/16/2019 21:13,12/16/2019 21:13,12/16/2019 21:19,12/16/2019 21:43,Provide basic life support (BLS),1 or 2 family residence,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,12/16/2019 21:13,0:17,5:27,5:44,29:32:00,"RESCUE, EMS",SM-226067,321 - Emergency medical incident,-11683370.18,4803716.183
SM-2019-41611,2019-0050447,554,Assist invalid; lift assist without medical treatment,B,3240 E County Line Road,121,UNINC DOUG,80126,Douglas,15,2,SOUTH METRO,15,URBAN,Non-emergent,12/16/2019 22:01,12/16/2019 22:02,12/16/2019 22:09,12/16/2019 22:16,Provide manpower,Multi-family residence (more than 2 families),NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,12/16/2019 22:01,0:50,6:45,7:35,14:56,SERVICE CALL,SM-226073,554 - Assist invalid; lift assist without medical treatment,-11683131.95,4802836.747
SM-2019-42335,2019-0051329,321,Emergency medical incident,B,6780 S Galena Street,205,CENTENNIAL,80112,Arapahoe,35,5,SOUTH METRO,31,URBAN,Non-emergent,12/22/2019 22:58,12/22/2019 22:59,12/22/2019 23:05,12/22/2019 23:40,Provide advanced life support (ALS); Transport person,"Hotel/motel, commercial",NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,12/22/2019 22:58,0:16,5:52,6:08,41:45:00,"RESCUE, EMS",SM-226797,321 - Emergency medical incident,-11674049.4,4807044.009
SM-2019-42338,2019-0051332,321,Emergency medical incident,B,8835 American Way,,UNINC DOUG,80112,Douglas,45,4,SOUTH METRO,44,SUBURBAN,Non-emergent,12/23/2019 0:02,12/23/2019 0:03,12/23/2019 0:11,12/23/2019 0:55,Provide basic life support (BLS); Transport person,Hospital - medical or psychiatric,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,12/23/2019 0:02,0:47,7:49,8:36,52:36:00,"RESCUE, EMS",SM-226799,321 - Emergency medical incident,-11669360.62,4801739.366
SM-2019-42362,2019-0051367,743,Unintentional - smoke detector activation (no fire),B,9148 Seven Arrows Trail,,LONE TREE,80124,Douglas,34,3,SOUTH METRO,34,URBAN,Emergent,12/23/2019 9:22,12/23/2019 9:22,12/23/2019 9:29,12/23/2019 9:37,Investigate,1 or 2 family residence,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,12/23/2019 9:22,0:27,6:51,7:18,14:57,"FALSE ALARM, FALSE CALL",SM-226822,743 - Unintentional - smoke detector activation (no fire),-11677065.04,4800753.269
SM-2019-42364,2019-0051370,321,Emergency medical incident,B,5844 S Curtice Street,236,LITTLETON,80120,Douglas,11,2,SOUTH METRO,11,URBAN,Non-emergent,12/23/2019 10:04,12/23/2019 10:04,12/23/2019 10:09,12/23/2019 11:07,Provide advanced life support (ALS); Transport person,"24-hour care Nursing homes, 4 or more persons",NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,12/23/2019 10:04,0:46,4:24,5:10,63:21:00,"RESCUE, EMS",SM-226825,321 - Emergency medical incident,-11690535.81,4809634.528
SM-2019-42383,2019-0051405,321,Emergency medical incident,B,2150 S Quebec Street,,UNINC ARAP,80231,Arapahoe,21,5,SOUTH METRO,21,URBAN,Emergent,12/23/2019 14:40,12/23/2019 14:40,12/23/2019 14:45,12/23/2019 14:53,"Action taken, other; Emergency medical services, other",Restaurant or cafeteria,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,12/23/2019 14:40,0:16,4:36,4:52,13:07,"RESCUE, EMS",SM-226843,321 - Emergency medical incident,-11677730.73,4819175.966
SM-2019-42385,2019-0051407,321,Emergency medical incident,B,16145 Peregrine Drive,,PARKER,80134,Douglas,45,4,SOUTH METRO,44,URBAN,Non-emergent,12/23/2019 14:47,12/23/2019 14:48,12/23/2019 14:54,12/23/2019 15:30,Provide advanced life support (ALS); Transport person,1 or 2 family residence,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,12/23/2019 14:47,0:43,6:33,7:16,43:12:00,"RESCUE, EMS",SM-226845,321 - Emergency medical incident,-11666552.03,4796055.122
SM-2019-42408,2019-0051434,511,Lock-out,B,10427 Vienna Street,305,UNINC DOUG,80134,Douglas,44,4,SOUTH METRO,44,SUBURBAN,Non-emergent,12/23/2019 18:02,12/23/2019 18:02,12/23/2019 18:08,12/23/2019 18:14,"Assistance, other",Multi-family residence (more than 2 families),NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,12/23/2019 18:02,0:25,5:34,5:59,12:23,SERVICE CALL,SM-226868,511 - Lock-out,-11668216.25,4797788.345
SM-2019-42520,2019-0051562,651,"Smoke or odor investigation, no fire",A,Park Meadows Drive & S Quebec Street,,UNINC DOUG,80124,Douglas,33,3,SOUTH METRO,34,URBAN,Non-emergent,12/24/2019 18:05,12/24/2019 18:05,12/24/2019 18:14,12/24/2019 18:14,Investigate,Street or road in commercial area,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,12/24/2019 18:05,0:17,8:49,9:06,9:09,GOOD INTENT CALL,SM-226983,"651 - Smoke or odor investigation, no fire",-11677906.62,4802293.817
SM-2019-42466,2019-0051502,321,Emergency medical incident,A,5565 S Yosemite Street,216,GREENWOOD VILLAGE,80111.1,Arapahoe,31,5,SOUTH METRO,31,URBAN,Non-emergent,12/24/2019 9:17,12/24/2019 9:18,12/24/2019 9:23,12/24/2019 10:04,Provide advanced life support (ALS); Transport person,"24-hour care Nursing homes, 4 or more persons",NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,12/24/2019 9:17,0:34,5:01,5:35,46:42:00,"RESCUE, EMS",SM-226929,321 - Emergency medical incident,-11675881.71,4810380.167
SM-2019-41997,2019-0050920,321,Emergency medical incident,A,9741 Moss Rose Circle,,UNINC DOUG,80129,Douglas,18,1,SOUTH METRO,18,URBAN,Non-emergent,12/19/2019 23:42,12/19/2019 23:43,12/19/2019 23:50,12/20/2019 0:30,Provide advanced life support (ALS); Transport person,1 or 2 family residence,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,12/19/2019 23:42,0:38,7:10,7:48,48:15:00,"RESCUE, EMS",SM-226461,321 - Emergency medical incident,-11690776.26,4799480.005
SM-2019-42431,2019-0051461,600,"Good intent call, other",B,7274 E Briarwood Circle,,CENTENNIAL,80112,Arapahoe,32,3,SOUTH METRO,32,URBAN,Emergent,12/23/2019 21:24,12/23/2019 21:25,12/23/2019 21:29,12/23/2019 21:31,Investigate,1 or 2 family residence,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,12/23/2019 21:24,0:53,4:42,5:35,7:08,GOOD INTENT CALL,SM-226891,"600 - Good intent call, other",-11677965.62,4807101.793
SM-2019-42445,2019-0051476,321,Emergency medical incident,B,3420 Mill Vista Road,1206,UNINC DOUG,80125,Douglas,16,1,SOUTH METRO,16,URBAN,Non-emergent,12/24/2019 0:29,12/24/2019 0:30,12/24/2019 0:37,12/24/2019 1:13,Transport person; Provide advanced life support (ALS),Multi-family residence (more than 2 families),NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,12/24/2019 0:29,0:44,7:34,8:18,44:13:00,"RESCUE, EMS",SM-226907,321 - Emergency medical incident,-11692329.17,4802084.451
SM-2019-42465,2019-0051501,554,Assist invalid; lift assist without medical treatment,A,200 W Sterne Parkway,704,LITTLETON,80120,Arapahoe,12,2,SOUTH METRO,12,URBAN,Non-emergent,12/24/2019 9:00,12/24/2019 9:00,12/24/2019 9:05,12/24/2019 9:17,"Assistance, other",Multi-family residence (more than 2 families),NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,12/24/2019 9:00,0:29,4:35,5:04,17:29,SERVICE CALL,SM-226927,554 - Assist invalid; lift assist without medical treatment,-11687540.21,4806903.883
SM-2019-42468,2019-0051504,321,Emergency medical incident,A,6191 S Southwood Drive,,CENTENNIAL,80121,Arapahoe,37,3,SOUTH METRO,37,URBAN,Non-emergent,12/24/2019 9:48,12/24/2019 9:48,12/24/2019 9:54,12/24/2019 10:27,Provide advanced life support (ALS); Transport person,1 or 2 family residence,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,12/24/2019 9:48,0:14,5:59,6:13,39:23:00,"RESCUE, EMS",SM-226931,321 - Emergency medical incident,-11685874.87,4808766.131
SM-2019-42597,2019-0051651,321,Emergency medical incident,A,7056 E County Line Road,320,UNINC DOUG,80126,Douglas,33,3,SOUTH METRO,34,URBAN,Non-emergent,12/25/2019 11:26,12/25/2019 11:27,12/25/2019 11:34,12/25/2019 12:03,Provide advanced life support (ALS); Transport person,"Hotel/motel, commercial",NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,12/25/2019 11:26,0:21,6:45,7:06,36:39:00,"RESCUE, EMS",SM-227059,321 - Emergency medical incident,-11678276.2,4802921.944
SM-2019-42613,2019-0051668,321,Emergency medical incident,A,6195 S Akron Way,,GREENWOOD VILLAGE,80111,Arapahoe,31,5,SOUTH METRO,31,URBAN,Non-emergent,12/25/2019 14:22,12/25/2019 14:22,12/25/2019 14:27,12/25/2019 14:57,Provide advanced life support (ALS); Transport person,1 or 2 family residence,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,12/25/2019 14:22,0:48,4:16,5:04,35:20:00,"RESCUE, EMS",SM-227073,321 - Emergency medical incident,-11675616.77,4808612.977
SM-2019-42615,2019-0051670,611,Dispatched & cancelled enroute,A,S I25 Highway & E County Line Road,,CENTENNIAL,80112,Arapahoe,33,3,SOUTH METRO,32,URBAN,Emergent,12/25/2019 14:33,12/25/2019 14:33,,12/25/2019 14:40,Cancelled enroute,None,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,12/25/2019 14:33,0:07,0:00,0:00,7:08,GOOD INTENT CALL,SM-227076,611 - Dispatched & cancelled enroute,-11674417.86,4803470.684
SM-2019-42630,2019-0051688,321,Emergency medical incident,A,9984 Sydney Lane,,UNINC DOUG,80130,Douglas,17,2,SOUTH METRO,17,URBAN,Emergent,12/25/2019 16:23,12/25/2019 16:23,12/25/2019 16:26,12/25/2019 16:36,Provide first aid &amp; check for injuries,1 or 2 family residence,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,12/25/2019 16:23,0:24,3:11,3:35,12:54,"RESCUE, EMS",SM-227092,321 - Emergency medical incident,-11681117.07,4798785.697
SM-2019-42567,2019-0051618,321,Emergency medical incident,A,8889 Shoal Creek Lane,,LONE TREE,80124,Douglas,34,3,SOUTH METRO,34,URBAN,Non-emergent,12/25/2019 3:22,12/25/2019 3:22,12/25/2019 3:27,12/25/2019 3:58,Provide basic life support (BLS); Transport person,1 or 2 family residence,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,12/25/2019 3:22,0:36,5:21,5:57,36:46:00,"RESCUE, EMS",SM-227029,321 - Emergency medical incident,-11675869.47,4800194.572
SM-2019-42585,2019-0051637,743,Unintentional - smoke detector activation (no fire),A,5844 S Datura Street,,LITTLETON,80120,Douglas,11,2,SOUTH METRO,11,URBAN,Emergent,12/25/2019 9:02,12/25/2019 9:03,12/25/2019 9:07,12/25/2019 9:17,Investigate,Multi-family residence (more than 2 families),NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,12/25/2019 9:02,0:25,3:53,4:18,14:34,"FALSE ALARM, FALSE CALL",SM-227048,743 - Unintentional - smoke detector activation (no fire),-11688906.1,4809542.049
SM-2019-42245,2019-0051225,321,Emergency medical incident,C,527 Windmill Road,,UNINC DOUG,80108,Douglas,36,1,SOUTH METRO,36,RURAL,Non-emergent,12/22/2019 4:02,12/22/2019 4:02,12/22/2019 4:12,12/22/2019 4:49,Provide advanced life support (ALS); Transport person,1 or 2 family residence,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,12/22/2019 4:02,0:49,9:35,10:24,47:20:00,"RESCUE, EMS",SM-226707,321 - Emergency medical incident,-11674790.78,4784005.891
