Incident Num,CAD Num,Inc Type Code,Inc Type Desc,Shift,Address,Apt,City,Zip,County,Station First Due,BC District,Fire District,Medic First Due,Pop Density,Response Type,911 Date,Notify Date,Arrival Date,Clear Date,Action Taken,Property Use,Property Loss,Property Value,Mutual Aid,Cause of Ignition,Fire Spread,Injury/Fatality,Geo Status,How Geocoded,Incident Date,Process Time,Unit Response Time,Total Response Time,Total Resource Time,Incident Category,Record ID,Inc Type Desc,X,Y
SM-2019-19296,2019-0023138,321,Emergency medical incident,A,10745 S Havana Street,,LONE TREE,80134,Douglas,44,4,SOUTH METRO,44,RURAL,Non-emergent,6/15/2019 23:44,6/15/2019 23:44,6/15/2019 23:52,6/16/2019 0:21,Provide advanced life support (ALS); Transport person,Railroad yard,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,6/15/2019 23:44,0:27,7:35,8:02,37:32:00,"RESCUE, EMS",SM-203827,321 - Emergency medical incident,-11673495.02,4796251.376
SM-2019-10417,2019-0012355,322,Vehicle accident with injuries,C,c 470 & lucent Boulevard,,UNINC DOUG,80129,Douglas,16,1,SOUTH METRO,16,URBAN,Emergent,4/1/2019 6:14,4/1/2019 6:15,4/1/2019 6:22,4/1/2019 6:44,Provide basic life support (BLS),Highway or divided highway,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/1/2019 6:14,0:43,6:56,7:39,29:24:00,"RESCUE, EMS",SM-194990,322 - Vehicle accident with injuries,-11690141.74,4802445.43
SM-2019-10419,2019-0012358,321,Emergency medical incident,C,673 Sage Circle,,UNINC DOUG,80126,Douglas,18,2,SOUTH METRO,18,URBAN,Emergent,4/1/2019 7:10,4/1/2019 7:11,4/1/2019 7:17,4/1/2019 7:26,Investigate,1 or 2 family residence,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/1/2019 7:10,0:39,6:48,7:27,16:24,"RESCUE, EMS",SM-194992,321 - Emergency medical incident,-11686100.84,4801853.43
SM-2019-10577,2019-0012546,414,Natural gas or LPG leak (inside),B,8478 E Louisiana Avenue,,UNINC ARAP,80231,Arapahoe,21,5,SOUTH METRO,21,URBAN,Emergent,4/2/2019 13:42,4/2/2019 13:42,4/2/2019 13:49,4/2/2019 14:02,Investigate,1 or 2 family residence,NaN,NaN,Automatic aid received from other agencies,,,,C,X-Y Coordinates,4/2/2019 13:42,0:20,7:22,7:42,20:44,HAZARDOUS CONDITION,SM-195148,414 - Natural gas or LPG leak (inside),-11676282.46,4821499.095
SM-2019-10579,2019-0012548,321,Emergency medical incident,B,8565 Poplar Way,INTAKE,UNINC DOUG,80130,Douglas,33,3,SOUTH METRO,34,URBAN,Emergent,4/2/2019 13:49,4/2/2019 13:50,4/2/2019 13:55,4/2/2019 14:10,"Emergency medical services, other",1 or 2 family residence,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/2/2019 13:49,0:42,5:00,5:42,20:39,"RESCUE, EMS",SM-195150,321 - Emergency medical incident,-11678283.99,4802610.041
SM-2019-10594,2019-0012566,611,Dispatched & cancelled enroute,B,2745 E Irwin Place,,CENTENNIAL,80122,Arapahoe,15,2,SOUTH METRO,15,URBAN,"Emergent initially, changing to non-emergent",4/2/2019 15:54,4/2/2019 15:55,4/2/2019 15:58,4/2/2019 16:00,Cancelled enroute,"24-hour care Nursing homes, 4 or more persons",NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/2/2019 15:54,0:31,3:29,4:00,5:19,GOOD INTENT CALL,SM-195165,611 - Dispatched & cancelled enroute,-11683736.42,4804926.436
SM-2019-10596,2019-0012568,550,"Public service assistance, other",B,14138 Double Dutch Circle,,UNINC DOUG,80134,Douglas,44,4,SOUTH METRO,44,RURAL,Non-emergent,4/2/2019 15:58,4/2/2019 15:59,4/2/2019 16:08,4/2/2019 16:15,"Assistance, other",Street or road in commercial area,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/2/2019 15:58,0:24,9:41,10:05,16:37,SERVICE CALL,SM-195167,"550 - Public service assistance, other",-11669111.26,4795398.568
SM-2019-10611,2019-0012587,422,Chemical spill or leak,B,E Dorado Avenue & S Riviera Way,,CENTENNIAL,80015,Arapahoe,23,5,SOUTH METRO,23,URBAN,Non-emergent,4/2/2019 17:33,4/2/2019 17:34,4/2/2019 17:37,4/2/2019 19:38,"Incident command; Investigate; Notify other agencies.; Control traffic; Assistance, other; Hazardous materials leak control &amp; containment","Residential street, road or residential driveway",NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/2/2019 17:33,1:01,3:41,4:42,125:10:00,HAZARDOUS CONDITION,SM-195182,422 - Chemical spill or leak,-11658539.25,4809325.306
SM-2019-10613,2019-0012589,331,Lock-in,B,122 Plaza Drive,,UNINC DOUG,80129,Douglas,18,2,SOUTH METRO,18,URBAN,Non-emergent,4/2/2019 17:45,4/2/2019 17:46,4/2/2019 17:58,4/2/2019 18:05,Forcible entry,Vehicle parking area,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/2/2019 17:45,0:29,12:17,12:46,20:00,"RESCUE, EMS",SM-195184,331 - Lock-in,-11687448.92,4801958.832
SM-2019-10628,2019-0012606,321,Emergency medical incident,B,6630 S Delaware Street,,LITTLETON,80120,Arapahoe,12,2,SOUTH METRO,12,URBAN,Emergent,4/2/2019 21:03,4/2/2019 21:03,4/2/2019 21:07,4/2/2019 21:28,Provide advanced life support (ALS); Transport person,1 or 2 family residence,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/2/2019 21:03,0:24,4:14,4:38,25:38:00,"RESCUE, EMS",SM-195199,321 - Emergency medical incident,-11687881.96,4807448.507
SM-2019-10630,2019-0012608,325,Vehicle accident with no injuries,B,4304 S Picadilly Street,,UNINC ARAP,80015,Arapahoe,23,5,SOUTH METRO,23,,Emergent,4/2/2019 21:26,4/2/2019 21:26,4/2/2019 21:32,4/2/2019 21:43,Investigate,Street or road in commercial area,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/2/2019 21:26,0:36,5:08,5:44,17:37,"RESCUE, EMS",SM-195201,325 - Vehicle accident with no injuries,-11659059.11,4813529.515
SM-2019-10749,2019-0012747,550,"Public service assistance, other",B,7506 Parkway Drive,COMPLEX,LONE TREE,80124,Douglas,33,3,SOUTH METRO,34,URBAN,Emergent,4/3/2019 23:57,4/3/2019 23:58,4/4/2019 0:02,4/4/2019 0:06,Investigate,Restaurant or cafeteria,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/3/2019 23:57,0:47,4:14,5:01,8:54,SERVICE CALL,SM-195313,"550 - Public service assistance, other",-11677689.54,4803002.809
SM-2019-10751,2019-0012750,321,Emergency medical incident,B,5555 S Elati Street,410A,LITTLETON,80120,Arapahoe,12,2,SOUTH METRO,12,URBAN,Emergent,4/4/2019 0:55,4/4/2019 0:56,4/4/2019 1:02,4/4/2019 1:42,Provide advanced life support (ALS); Transport person,"24-hour care Nursing homes, 4 or more persons",NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/4/2019 0:55,0:45,6:19,7:04,46:43:00,"RESCUE, EMS",SM-195315,321 - Emergency medical incident,-11687919.8,4810346.93
SM-2019-10766,2019-0012769,325,Vehicle accident with no injuries,A,I-25 SB at 470,,LONE TREE,80124,Douglas,34,3,SOUTH METRO,34,URBAN,Emergent,4/4/2019 7:53,4/4/2019 7:54,4/4/2019 7:59,4/4/2019 8:15,Investigate,Highway or divided highway,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/4/2019 7:53,0:25,5:20,5:45,21:42,"RESCUE, EMS",SM-195330,325 - Vehicle accident with no injuries,-11673980.38,4799781.705
SM-2019-10768,2019-0012771,321,Emergency medical incident,A,E Dry Creek Road & Inverness Boulevard,,CENTENNIAL,80112,Arapahoe,33,3,SOUTH METRO,31,URBAN,"Emergent initially, changing to non-emergent",4/4/2019 8:17,4/4/2019 8:17,4/4/2019 8:20,4/4/2019 9:08,Provide advanced life support (ALS); Transport person,"Street, other",NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/4/2019 8:17,0:26,2:56,3:22,51:01:00,"RESCUE, EMS",SM-195332,321 - Emergency medical incident,-11674125.09,4805209.523
SM-2019-10781,2019-0012790,321,Emergency medical incident,A,9544 Park Meadows Drive,,LONE TREE,80124,Douglas,34,3,SOUTH METRO,34,URBAN,Non-emergent,4/4/2019 10:56,4/4/2019 10:57,4/4/2019 10:59,4/4/2019 11:31,Provide advanced life support (ALS); Transport person,"Clinics, doctors offices, hemodialysis cntr, other",NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/4/2019 10:56,0:40,2:33,3:13,34:46:00,"RESCUE, EMS",SM-195345,321 - Emergency medical incident,-11675110.27,4801274.459
SM-2019-10783,2019-0012795,611,Dispatched & cancelled enroute,A,9501 E Panorama Circle,,CENTENNIAL,80112,Arapahoe,33,3,SOUTH METRO,34,URBAN,Non-emergent,4/4/2019 11:16,4/4/2019 11:17,,4/4/2019 11:22,Cancelled enroute,None,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/4/2019 11:16,0:57,0:00,0:00,5:46,GOOD INTENT CALL,SM-195347,611 - Dispatched & cancelled enroute,-11674911.01,4804950.989
SM-2019-10798,2019-0012812,321,Emergency medical incident,A,621 W Prentice Avenue,213,LITTLETON,80120,Arapahoe,11,2,SOUTH METRO,11,URBAN,Emergent,4/4/2019 13:04,4/4/2019 13:05,4/4/2019 13:09,4/4/2019 13:30,Provide advanced life support (ALS),Multi-family residence (more than 2 families),NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/4/2019 13:04,0:50,4:39,5:29,26:35:00,"RESCUE, EMS",SM-195362,321 - Emergency medical incident,-11688042.26,4810994.349
SM-2019-10800,2019-0012814,735,Malfunction - due to alarm system activation,A,8707 E Florida Avenue,,UNINC ARAP,80247,Arapahoe,21,5,SOUTH METRO,21,URBAN,Emergent,4/4/2019 13:18,4/4/2019 13:18,4/4/2019 13:25,4/4/2019 13:36,Investigate,Multi-family residence (more than 2 families),NaN,NaN,Automatic aid received from other agencies,,,,C,X-Y Coordinates,4/4/2019 13:18,0:32,7:01,7:33,18:39,"FALSE ALARM, FALSE CALL",SM-195364,735 - Malfunction - due to alarm system activation,-11675876.15,4821117.174
SM-2019-10914,2019-0012942,321,Emergency medical incident,A,3404 E County Line Road,18,UNINC DOUG,80126,Douglas,15,2,SOUTH METRO,15,URBAN,Emergent,4/5/2019 10:28,4/5/2019 10:28,4/5/2019 10:34,4/5/2019 10:55,Provide basic life support (BLS),Multi-family residence (more than 2 families),NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/5/2019 10:28,0:30,5:17,5:47,27:27:00,"RESCUE, EMS",SM-195477,321 - Emergency medical incident,-11682864.79,4802942.16
SM-2019-10916,2019-0012944,550,"Public service assistance, other",A,E C470 Highway & S I25 Highway,,LONE TREE,80124,Douglas,33,3,SOUTH METRO,34,URBAN,Non-emergent,4/5/2019 10:39,4/5/2019 10:40,4/5/2019 10:47,4/5/2019 10:50,Investigate; Control traffic,Highway or divided highway,NaN,NaN,Automatic aid received from other agencies,,,,C,X-Y Coordinates,4/5/2019 10:39,0:45,6:46,7:31,10:25,SERVICE CALL,SM-195479,"550 - Public service assistance, other",-11674879.84,4801635.41
SM-2019-10931,2019-0012959,321,Emergency medical incident,A,6005 S Holly Street,110,CENTENNIAL,80121,Arapahoe,32,3,SOUTH METRO,32,URBAN,Non-emergent,4/5/2019 13:02,4/5/2019 13:03,4/5/2019 13:07,4/5/2019 13:51,Provide basic life support (BLS); Transport person,"24-hour care Nursing homes, 4 or more persons",NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/5/2019 13:02,0:36,4:55,5:31,49:21:00,"RESCUE, EMS",SM-195494,321 - Emergency medical incident,-11680084.03,4809052.216
SM-2019-10933,2019-0012961,321,Emergency medical incident,A,8959 E Dry Creek Road,,CENTENNIAL,80112,Arapahoe,33,3,SOUTH METRO,34,URBAN,Emergent,4/5/2019 13:15,4/5/2019 13:15,4/5/2019 13:18,4/5/2019 14:04,Provide advanced life support (ALS); Transport person,Convenience store,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/5/2019 13:15,0:50,2:10,3:00,49:35:00,"RESCUE, EMS",SM-195496,321 - Emergency medical incident,-11675730.32,4805264.409
SM-2019-11110,2019-0013166,331,Lock-in,C,10001 Commons Street,COMPLEX,LONE TREE,80124,Douglas,34,3,SOUTH METRO,34,SUBURBAN,Emergent,4/6/2019 18:53,4/6/2019 18:53,4/6/2019 18:57,4/6/2019 19:02,"Assistance, other","Mercantile, business, other",NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/6/2019 18:53,0:24,3:55,4:19,9:37,"RESCUE, EMS",SM-195673,331 - Lock-in,-11675669.09,4798609.602
SM-2019-11112,2019-0013168,321,Emergency medical incident,C,6851 S Gaylord Street,2214,CENTENNIAL,80122,Arapahoe,15,2,SOUTH METRO,15,URBAN,Emergent,4/6/2019 19:02,4/6/2019 19:03,4/6/2019 19:08,4/6/2019 19:33,Provide advanced life support (ALS),Multi-family residence (more than 2 families),NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/6/2019 19:02,0:48,4:28,5:16,30:23:00,"RESCUE, EMS",SM-195675,321 - Emergency medical incident,-11684501.18,4806846.099
SM-2019-11022,2019-0013066,745,Unintentional - alarm system activation (no fire),A,2010 E County Line Road,,UNINC DOUG,80126,Douglas,15,2,SOUTH METRO,15,URBAN,Emergent,4/6/2019 3:30,4/6/2019 3:30,4/6/2019 3:31,4/6/2019 3:31,Investigate,"Mercantile, business, other",NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/6/2019 3:30,0:32,1:06,1:38,1:42,"FALSE ALARM, FALSE CALL",SM-195585,745 - Unintentional - alarm system activation (no fire),-11684291.9,4802914.724
SM-2019-11024,2019-0013068,746,Unintentional - carbon monoxide detector activation (no CO),A,7622 S Emerson Street,,CENTENNIAL,80122,Arapahoe,15,2,SOUTH METRO,15,URBAN,Non-emergent,4/6/2019 3:42,4/6/2019 3:42,4/6/2019 3:49,4/6/2019 3:59,Investigate; Provide equipment,1 or 2 family residence,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/6/2019 3:42,0:24,6:20,6:44,17:14,"FALSE ALARM, FALSE CALL",SM-195587,746 - Unintentional - carbon monoxide detector activation (no CO),-11686132.01,4804832.557
SM-2019-11037,2019-0013084,321,Emergency medical incident,C,3085 Mill Vista Road,2403,UNINC DOUG,80129,Douglas,16,1,SOUTH METRO,16,URBAN,Non-emergent,4/6/2019 8:12,4/6/2019 8:12,4/6/2019 8:17,4/6/2019 8:59,Provide advanced life support (ALS); Transport person,Multi-family residence (more than 2 families),NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/6/2019 8:12,0:25,4:47,5:12,46:54:00,"RESCUE, EMS",SM-195600,321 - Emergency medical incident,-11691788.16,4802353.018
SM-2019-11039,2019-0013086,321,Emergency medical incident,C,19245 E Smoky Hill Road,,CENTENNIAL,80015,Arapahoe,22,5,SOUTH METRO,23,URBAN,Emergent,4/6/2019 8:42,4/6/2019 8:43,4/6/2019 8:48,4/6/2019 8:52,Provide basic life support (BLS),"Clinics, doctors offices, hemodialysis cntr, other",NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/6/2019 8:42,0:39,4:44,5:23,9:44,"RESCUE, EMS",SM-195602,321 - Emergency medical incident,-11662248.42,4810264.56
SM-2019-11041,2019-0013088,321,Emergency medical incident,C,E Arapahoe Road & S Fairfax Way,,CENTENNIAL,80121,Arapahoe,14,3,SOUTH METRO,32,URBAN,Non-emergent,4/6/2019 8:53,4/6/2019 8:54,4/6/2019 8:57,4/6/2019 9:29,Provide basic life support (BLS); Transport person,Street or road in commercial area,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/6/2019 8:53,0:46,3:37,4:23,36:22:00,"RESCUE, EMS",SM-195604,321 - Emergency medical incident,-11680724.11,4807272.259
SM-2019-11056,2019-0013104,321,Emergency medical incident,C,E Red Brush Place & Bradbury Ranch Drive,,PARKER,80134,Douglas,45,4,SOUTH METRO,44,URBAN,Non-emergent,4/6/2019 10:52,4/6/2019 10:52,4/6/2019 10:58,4/6/2019 12:03,Provide advanced life support (ALS),"Residential street, road or residential driveway",NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/6/2019 10:52,0:23,6:05,6:28,71:26:00,"RESCUE, EMS",SM-195619,321 - Emergency medical incident,-11666023.26,4795482.258
SM-2019-11240,2019-0013329,740,"Unintentional - transmission of alarm, other",C,45 Golden Eagle Road,,GREENWOOD VILLAGE,80121,Arapahoe,37,3,SOUTH METRO,37,SUBURBAN,Emergent,4/7/2019 21:43,4/7/2019 21:44,4/7/2019 21:51,4/7/2019 21:54,Investigate,1 or 2 family residence,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/7/2019 21:43,0:27,6:46,7:13,10:41,"FALSE ALARM, FALSE CALL",SM-195803,"740 - Unintentional - transmission of alarm, other",-11680284.4,4811018.917
SM-2019-11242,2019-0013334,611,Dispatched & cancelled enroute,C,5970 W Elmhurst Drive,,UNINC JEFF,80128,Jefferson,16,1,SOUTH METRO,16,URBAN,Non-emergent,4/7/2019 22:02,4/7/2019 22:03,,4/7/2019 22:50,Cancelled enroute,None,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/7/2019 22:02,0:55,0:00,0:00,48:37:00,GOOD INTENT CALL,SM-195805,611 - Dispatched & cancelled enroute,-11695536.28,4803685.856
SM-2019-11257,2019-0013353,551,Assist police or other governmental agency,C,9100 E Florida Avenue,7,UNINC ARAP,80247,Arapahoe,21,5,SOUTH METRO,21,URBAN,Emergent,4/8/2019 3:09,4/8/2019 3:10,4/8/2019 3:15,4/8/2019 3:21,Provide first aid &amp; check for injuries; Investigate,Multi-family residence (more than 2 families),NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/8/2019 3:09,0:38,5:08,5:46,12:12,SERVICE CALL,SM-195820,551 - Assist police or other governmental agency,-11675722.53,4820625.327
SM-2019-11259,2019-0013355,321,Emergency medical incident,C,8899 E Prentice Avenue,8102,GREENWOOD VILLAGE,80111,Arapahoe,31,5,SOUTH METRO,31,URBAN,Emergent,4/8/2019 4:10,4/8/2019 4:11,4/8/2019 4:17,4/8/2019 4:47,Provide advanced life support (ALS),Multi-family residence (more than 2 families),NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/8/2019 4:10,0:29,6:30,6:59,36:29:00,"RESCUE, EMS",SM-195822,321 - Emergency medical incident,-11675892.85,4811005.91
SM-2019-11274,2019-0013372,321,Emergency medical incident,B,19600 Victorian Drive,5B,PARKER,80138,Douglas,41,4,SOUTH METRO,41,URBAN,Non-emergent,4/8/2019 8:04,4/8/2019 8:04,4/8/2019 8:07,4/8/2019 8:38,Provide advanced life support (ALS); Transport person,"24-hour care Nursing homes, 4 or more persons",NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/8/2019 8:04,0:32,3:05,3:37,34:20:00,"RESCUE, EMS",SM-195837,321 - Emergency medical incident,-11661977.91,4796417.328
SM-2019-11276,2019-0013375,321,Emergency medical incident,B,7201 S Albion Street,,CENTENNIAL,80122,Arapahoe,14,3,SOUTH METRO,15,URBAN,Emergent,4/8/2019 8:21,4/8/2019 8:21,4/8/2019 8:25,4/8/2019 8:37,Provide advanced life support (ALS),1 or 2 family residence,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/8/2019 8:21,0:25,4:19,4:44,16:08,"RESCUE, EMS",SM-195839,321 - Emergency medical incident,-11681888.51,4805990.944
SM-2019-11291,2019-0013393,321,Emergency medical incident,B,9100 E Florida Avenue,202,UNINC ARAP,80247,Arapahoe,21,5,SOUTH METRO,21,URBAN,Emergent,4/8/2019 10:02,4/8/2019 10:03,4/8/2019 10:06,4/8/2019 10:52,Provide advanced life support (ALS); Transport person,Multi-family residence (more than 2 families),NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/8/2019 10:02,0:44,3:21,4:05,50:07:00,"RESCUE, EMS",SM-195854,321 - Emergency medical incident,-11675759.26,4820492.243
SM-2019-11397,2019-0013513,321,Emergency medical incident,B,8899 E Prentice Avenue,BLDG 2,GREENWOOD VILLAGE,80111.1,Arapahoe,31,5,SOUTH METRO,31,URBAN,"Emergent initially, changing to non-emergent",4/9/2019 8:33,4/9/2019 8:34,4/9/2019 8:39,4/9/2019 8:56,"Assistance, other",Multi-family residence (more than 2 families),NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/9/2019 8:33,0:43,4:54,5:37,22:13,"RESCUE, EMS",SM-195961,321 - Emergency medical incident,-11675856.11,4811018.917
SM-2019-11412,2019-0013528,321,Emergency medical incident,B,16115 E Geddes Drive,,UNINC ARAP,80016,Arapahoe,42,5,SOUTH METRO,42,URBAN,Non-emergent,4/9/2019 10:26,4/9/2019 10:27,4/9/2019 10:30,4/9/2019 11:06,Provide advanced life support (ALS); Transport person,Multi-family residence (more than 2 families),NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/9/2019 10:26,0:28,3:21,3:49,39:34:00,"RESCUE, EMS",SM-195976,321 - Emergency medical incident,-11666354.99,4805752.612
SM-2019-11427,2019-0013549,321,Emergency medical incident,B,1302 S Parker Road,,UNINC ARAP,80231,Arapahoe,21,5,SOUTH METRO,21,URBAN,Non-emergent,4/9/2019 13:45,4/9/2019 13:46,4/9/2019 13:51,4/9/2019 14:28,Provide advanced life support (ALS); Transport person,Multi-family residence (more than 2 families),NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/9/2019 13:45,0:45,5:19,6:04,43:16:00,"RESCUE, EMS",SM-195991,321 - Emergency medical incident,-11676534.05,4821640.872
SM-2019-11429,2019-0013552,600,"Good intent call, other",B,C470 off ramp & Yosemite Street,,LONE TREE,80124,Douglas,33,3,SOUTH METRO,34,URBAN,"Non-emergent initially, changing to emergent",4/9/2019 14:08,4/9/2019 14:09,4/9/2019 14:18,4/9/2019 14:18,Investigate,Street or road in commercial area,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/9/2019 14:08,0:26,8:40,9:06,9:43,GOOD INTENT CALL,SM-195993,"600 - Good intent call, other",-11674452.37,4801540.117
SM-2019-11431,2019-0013554,321,Emergency medical incident,B,2620 W Belleview Avenue,,LITTLETON,80123,Arapahoe,11,2,SOUTH METRO,11,URBAN,Non-emergent,4/9/2019 14:38,4/9/2019 14:39,4/9/2019 14:44,4/9/2019 15:26,Provide basic life support (BLS); Transport person,"Outbuilding, protective shelter",NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/9/2019 14:38,0:46,4:35,5:21,47:29:00,"RESCUE, EMS",SM-195995,321 - Emergency medical incident,-11690619.3,4811342.643
SM-2019-11444,2019-0013569,550,"Public service assistance, other",B,6420 S Dayton Street,BLDG J,UNINC ARAP,80111,Arapahoe,31,5,SOUTH METRO,31,URBAN,Emergent,4/9/2019 16:27,4/9/2019 16:27,4/9/2019 16:33,4/9/2019 16:55,"Assistance, other",Multi-family residence (more than 2 families),NaN,NaN,No aid given or received,,,,M,address_points_zip,4/9/2019 16:27,0:40,5:45,6:25,27:52:00,SERVICE CALL,SM-196008,"550 - Public service assistance, other",-11674677.51,4807960.093
SM-2019-11469,2019-0013601,321,Emergency medical incident,B,8460 Park Meadows Center Drive,,LONE TREE,80124,Douglas,34,3,SOUTH METRO,34,URBAN,Non-emergent,4/9/2019 19:13,4/9/2019 19:14,4/9/2019 19:19,4/9/2019 19:56,Provide advanced life support (ALS); Transport person,Vehicle parking area,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/9/2019 19:13,0:36,4:43,5:19,42:40:00,"RESCUE, EMS",SM-196033,321 - Emergency medical incident,-11674374.45,4802471.421
SM-2019-11471,2019-0013603,731,Malfunction - due to sprinkler system activation,B,236 Lead King Drive,,UNINC DOUG,80108,Douglas,39,1,SOUTH METRO,36,SUBURBAN,Emergent,4/9/2019 19:29,4/9/2019 19:29,4/9/2019 19:36,4/9/2019 19:55,Investigate,1 or 2 family residence,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/9/2019 19:29,0:18,7:24,7:42,26:21:00,"FALSE ALARM, FALSE CALL",SM-196035,731 - Malfunction - due to sprinkler system activation,-11678538.91,4785922.994
SM-2019-11486,2019-0013622,321,Emergency medical incident,B,1302 S Parker Road,326,UNINC ARAP,80231,Arapahoe,21,5,SOUTH METRO,21,URBAN,Non-emergent,4/10/2019 1:49,4/10/2019 1:49,4/10/2019 1:55,4/10/2019 2:34,Provide advanced life support (ALS); Transport person,Multi-family residence (more than 2 families),NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/10/2019 1:49,0:19,5:56,6:15,45:02:00,"RESCUE, EMS",SM-196050,321 - Emergency medical incident,-11676534.05,4821640.872
SM-2019-11488,2019-0013624,321,Emergency medical incident,B,9398 Crown Crest Boulevard,COMPLEX,PARKER,80138,Douglas,42,5,SOUTH METRO,42,URBAN,Non-emergent,4/10/2019 1:58,4/10/2019 1:58,4/10/2019 2:05,4/10/2019 2:41,Provide advanced life support (ALS); Transport person,"24-hour care Nursing homes, 4 or more persons",NaN,NaN,No aid given or received,,,,M,address_points_zip,4/10/2019 1:58,0:26,7:22,7:48,42:50:00,"RESCUE, EMS",SM-196052,321 - Emergency medical incident,-11662489.21,4800754.891
SM-2019-11505,2019-0013650,321,Emergency medical incident,A,Just east of I-25 on Hess Road,,CASTLE PINES,80134,Douglas,36,1,SOUTH METRO,36,RURAL,Emergent,4/10/2019 8:53,4/10/2019 8:53,4/10/2019 8:56,4/10/2019 9:29,Provide advanced life support (ALS),"Street, other",NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/10/2019 8:53,0:12,3:02,3:14,36:11:00,"RESCUE, EMS",SM-196069,321 - Emergency medical incident,-11673506.16,4789328.555
SM-2019-11568,2019-0013724,321,Emergency medical incident,A,8965 E Florida Avenue,104,UNINC ARAP,80247,Arapahoe,21,5,SOUTH METRO,21,URBAN,Non-emergent,4/10/2019 15:49,4/10/2019 15:50,4/10/2019 15:54,4/10/2019 16:25,Provide advanced life support (ALS); Transport person,Multi-family residence (more than 2 families),NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/10/2019 15:49,0:44,4:17,5:01,36:15:00,"RESCUE, EMS",SM-196131,321 - Emergency medical incident,-11675656.85,4820952.258
SM-2019-11570,2019-0013726,321,Emergency medical incident,A,10101 Fairgate Way,,UNINC DOUG,80126,Douglas,17,2,SOUTH METRO,17,URBAN,Non-emergent,4/10/2019 15:52,4/10/2019 15:52,4/10/2019 15:55,4/10/2019 17:20,Provide advanced life support (ALS); Transport person,1 or 2 family residence,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/10/2019 15:52,0:34,2:41,3:15,88:03:00,"RESCUE, EMS",SM-196133,321 - Emergency medical incident,-11682505.22,4797890.818
SM-2019-11585,2019-0013741,550,"Public service assistance, other",A,12367 Antelope Trail,,UNINC DOUG,80138,Douglas,41,4,SOUTH METRO,41,RURAL,Non-emergent,4/10/2019 17:33,4/10/2019 17:34,4/10/2019 17:41,4/10/2019 17:49,"Assistance, other",1 or 2 family residence,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/10/2019 17:33,0:21,7:25,7:46,15:21,SERVICE CALL,SM-196148,"550 - Public service assistance, other",-11659144.83,4799718.189
